Class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
At3g02730,GO:0006109,GO:0009642,GO:0043085,GO:0006662,GO:0034599,GO:0045454,GO:0043086,GO:0098869,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g02680,GO:0071479,GO:0042770,GO:0007095,GO:0016233,GO:0006312,GO:0007131,GO:0006974,GO:0000724,GO:0032508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g61140,GO:0000338,GO:0006461,GO:0006972,GO:0010387,GO:0010388,GO:0009646,GO:0009585,GO:0009793,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g59340,GO:0010654,GO:0090451,GO:0009942,GO:0009880,GO:0008284,GO:0048825,GO:0080167,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g02260,GO:0048281,GO:0010311,GO:0009640,GO:0009826,GO:0009620,GO:0009926,GO:0048364,GO:0009734,GO:0009733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g08630,GO:0006545,GO:0006567,GO:0010118,GO:0009416,GO:0009753,GO:0009737,GO:0009414,GO:0009751,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g14605,GO:0006353,GO:0042255,GO:0032502,GO:0009658,GO:0006970,GO:0008380,GO:0009737,GO:0009651,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g47730,GO:0009407,GO:0006749,GO:0080167,GO:0042742,GO:0098869,GO:0009409,GO:0009651,GO:0006952,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g70170,GO:1900056,GO:2000028,GO:0080186,GO:0009753,GO:0007275,GO:0046686,GO:0006508,GO:0009651,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g80460,GO:0019563,GO:0046167,GO:0006641,GO:0010188,GO:0002237,GO:0009617,GO:0080167,GO:0042742,GO:0016310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g20900,GO:0045824,GO:0009640,GO:0006325,GO:0009908,GO:0010228,GO:0010150,GO:0045087,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g06110,GO:0034051,GO:0034053,GO:0000188,GO:0043407,GO:0035335,GO:0010193,GO:0034599,GO:0035556,GO:0006979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g22010,GO:0051570,GO:0000003,GO:0000712,GO:0031935,GO:0007126,GO:0006974,GO:0006260,GO:0006281,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g03680,GO:0098869,GO:0034599,GO:0006662,GO:0043085,GO:0006109,GO:0045454,GO:0009409,GO:0043086,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g67090,GO:0080158,GO:0019253,GO:0010218,GO:0009853,GO:0010114,GO:0009637,GO:0015979,GO:0009409,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g57050,GO:1902456,GO:0006469,GO:0010205,GO:0006970,GO:0006470,GO:0009408,GO:0009738,GO:0009414,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g57090,GO:0010315,GO:0009749,GO:0009958,GO:0010252,GO:0009926,GO:0009723,GO:0009734,GO:0009733,GO:0055085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g09200,GO:0042254,GO:0010043,GO:0002181,GO:0009735,GO:0007165,GO:0009409,GO:0046686,GO:0009651,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g11260,GO:2000072,GO:0010187,GO:0009867,GO:0045087,GO:0030163,GO:0006511,GO:0009408,GO:0009734,GO:0050832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g16770,GO:0051707,GO:0010286,GO:0008219,GO:0009723,GO:0009753,GO:0009735,GO:0009873,GO:0045893,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g16420,GO:0035066,GO:0042127,GO:0006338,GO:0016573,GO:0009631,GO:0006357,GO:0009735,GO:0009733,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g03770,GO:0016569,GO:0010492,GO:0010077,GO:0010076,GO:0001709,GO:0045892,GO:0016567,GO:0006351,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g21750,GO:0043067,GO:0034976,GO:0010043,GO:0048316,GO:0045454,GO:0006457,GO:0009793,GO:0009735,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g57380,GO:0051571,GO:0061087,GO:0045814,GO:0010048,GO:0070417,GO:0001666,GO:0009409,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g53700,GO:0048825,GO:0006383,GO:0006360,GO:0009630,GO:0009926,GO:0040008,GO:0035556,GO:0009734,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g07050,GO:0045604,GO:0016255,GO:0045995,GO:0010077,GO:0048444,GO:2000024,GO:0048825,GO:0042254,GO:0045892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g21150,GO:1904159,GO:0010529,GO:0009554,GO:0048481,GO:0051607,GO:0031047,GO:0006417,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g57620,GO:0035987,GO:2000021,GO:0045597,GO:2000067,GO:0008285,GO:0045892,GO:0030154,GO:0045893,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g43000,GO:1900056,GO:0010120,GO:0009718,GO:0006561,GO:0005992,GO:0042538,GO:0010150,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g55830,GO:0010401,GO:0015012,GO:0016337,GO:0006024,GO:0010087,GO:0006486,GO:0009738,GO:0007275,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g45145,GO:0010188,GO:0006662,GO:0034599,GO:0045454,GO:0098869,GO:0050832,GO:0046686,GO:0006979,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g43010,GO:0010928,GO:0010600,GO:0009704,GO:0010244,GO:0010161,GO:0010017,GO:0009585,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g56090,GO:0006826,GO:0010039,GO:0006880,GO:0000302,GO:0055072,GO:0048366,GO:0015979,GO:0009908,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g43410,GO:0031048,GO:0009911,GO:0006378,GO:0009553,GO:0010228,GO:0000398,GO:0030154,GO:0009908,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g61520,GO:0048586,GO:0009645,GO:0071472,GO:0009768,GO:0018298,GO:0009644,GO:0009735,GO:0009409,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g43570,GO:0072722,GO:0000272,GO:0010272,GO:0006032,GO:0006040,GO:0016998,GO:0009615,GO:0009627,GO:0010150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g64120,GO:0045730,GO:0009808,GO:0048511,GO:0009664,GO:0042744,GO:0098869,GO:0006979,GO:0050832,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g14920,GO:0009938,GO:0006808,GO:0010233,GO:0010218,GO:0009739,GO:0009740,GO:0007275,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g39860,GO:0009741,GO:0048510,GO:0009640,GO:0009742,GO:0009826,GO:0009740,GO:0040008,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g16850,GO:0050000,GO:0007000,GO:0007004,GO:0051276,GO:0019827,GO:0010449,GO:0010073,GO:0000723,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g15380,GO:0006346,GO:0051567,GO:0016458,GO:0090116,GO:0006306,GO:0000209,GO:0042787,GO:0043161,GO:0050832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g46590,GO:0031627,GO:0009739,GO:0009723,GO:0009753,GO:0009751,GO:0046686,GO:0009737,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g30860,GO:0010043,GO:0009739,GO:0009407,GO:0006749,GO:0098869,GO:0042742,GO:0046686,GO:0006952,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g26560,GO:0015790,GO:0051607,GO:0031408,GO:0071456,GO:0009626,GO:0008643,GO:0006629,GO:0016042,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21170,GO:0046166,GO:0006642,GO:0019563,GO:0032504,GO:0006094,GO:0019253,GO:0080022,GO:0006096,GO:0009658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g31170,GO:0006423,GO:0043067,GO:0042407,GO:0010197,GO:0042255,GO:0032502,GO:0009658,GO:0008380,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g27920,GO:0048629,GO:2000039,GO:0001708,GO:0032880,GO:0010026,GO:0009867,GO:0009740,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g31260,GO:0034497,GO:0034727,GO:0044805,GO:0000045,GO:0000422,GO:0006914,GO:0015031,GO:0050832,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g20400,GO:0034720,GO:0048579,GO:0010216,GO:0009910,GO:0048573,GO:0045892,GO:0055114,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65050,GO:0010221,GO:0010048,GO:0009910,GO:0000165,GO:0030154,GO:0009908,GO:0045944,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g20840,GO:0010449,GO:0019827,GO:0007389,GO:0000723,GO:0048364,GO:0009873,GO:0009734,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g31800,GO:0002237,GO:0031347,GO:0010200,GO:0009751,GO:0042742,GO:0050832,GO:0006351,GO:0006355,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g31870,GO:0006282,GO:0090332,GO:0048511,GO:0006974,GO:0006970,GO:0009414,GO:0006979,GO:0005975,GO:0050832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47340,GO:0070981,GO:0009063,GO:0043617,GO:0006529,GO:0009750,GO:0009646,GO:0009749,GO:0009744,GO:0006541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g31875,GO:0006282,GO:0090332,GO:0048511,GO:0006974,GO:0006970,GO:0009414,GO:0006979,GO:0005975,GO:0050832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g31890,GO:0045739,GO:0016576,GO:0048856,GO:2001240,GO:0035335,GO:1901259,GO:0030154,GO:0006470,GO:0007275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g50360,GO:0009739,GO:0009723,GO:0009753,GO:0009751,GO:0009733,GO:0009737,GO:0009651,GO:0006355,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g24190,GO:0009306,GO:0010075,GO:0009934,GO:0034976,GO:0006457,GO:0009414,GO:0009409,GO:0046686,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g47910,GO:0033500,GO:0007231,GO:0072593,GO:0043069,GO:0009408,GO:0009611,GO:0098869,GO:0050832,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g01370,GO:0051301,GO:0006334,GO:0009567,GO:0007126,GO:0098656,GO:0000070,GO:0034508,GO:0051382,GO:0051307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g12860,GO:1902356,GO:0015729,GO:0015742,GO:0019676,GO:0071423,GO:0006814,GO:0009624,GO:1902600,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g24650,GO:0009657,GO:0031930,GO:0006357,GO:0009738,GO:0045893,GO:0009733,GO:0009793,GO:0009737,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g23980,GO:0071139,GO:0051781,GO:0048826,GO:0010091,GO:0009965,GO:0048316,GO:0009908,GO:0006281,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g27600,GO:0055075,GO:0055078,GO:0007032,GO:0007033,GO:0010091,GO:0031122,GO:0007049,GO:0016192,GO:0015031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47860,GO:1901562,GO:0046322,GO:0010431,GO:0009644,GO:0009408,GO:0006629,GO:0009414,GO:0006979,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g23130,GO:0090691,GO:0009755,GO:0008361,GO:0010093,GO:0042127,GO:0030154,GO:0009908,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65000,GO:0015789,GO:1903070,GO:1903857,GO:1990569,GO:0015739,GO:1902183,GO:0010584,GO:0015992,GO:0008643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g15520,GO:0080168,GO:0015692,GO:0046865,GO:0002229,GO:0010193,GO:0009723,GO:0006855,GO:0009753,GO:0009751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47600,GO:0009723,GO:0080167,GO:0009753,GO:0009751,GO:0009733,GO:0046686,GO:0009737,GO:0009651,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g28900,GO:0045037,GO:0030150,GO:0009749,GO:0009744,GO:0003333,GO:0006811,GO:0009753,GO:0009611,GO:0009409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47620,GO:0010229,GO:0008283,GO:0010029,GO:0031347,GO:0009739,GO:0009735,GO:0009737,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g27100,GO:2000011,GO:0031053,GO:0010267,GO:0048509,GO:0000381,GO:0048367,GO:0008380,GO:0006397,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g29090,GO:0046345,GO:0048838,GO:0009687,GO:0009639,GO:0016132,GO:0010268,GO:0016125,GO:0010114,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g26090,GO:0009968,GO:0007186,GO:0010182,GO:0042127,GO:0009749,GO:0043547,GO:0009414,GO:0009737,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g02990,GO:0042794,GO:0042793,GO:0006353,GO:0042255,GO:0032502,GO:0009658,GO:0008380,GO:0009793,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g50480,GO:0009609,GO:0043207,GO:0009610,GO:0009626,GO:0009617,GO:0009620,GO:0009723,GO:0009753,GO:0009751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g20000,GO:0007346,GO:0048829,GO:0010071,GO:0007067,GO:0030154,GO:0048364,GO:0051301,GO:0009733,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g06170,GO:0015768,GO:0042946,GO:0042948,GO:0042949,GO:0034219,GO:0015770,GO:0005985,GO:0009909,GO:0009908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g18000,GO:0042425,GO:0048528,GO:0006656,GO:0010183,GO:0009826,GO:0009860,GO:0009555,GO:0032259,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g06430,GO:0010205,GO:0006384,GO:0016070,GO:0010304,GO:0010027,GO:0010206,GO:0007275,GO:0008380,GO:0006508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g22540,GO:0048438,GO:0009266,GO:0009910,GO:0017148,GO:0045892,GO:0000165,GO:0030154,GO:0045944,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g49010,GO:0009739,GO:0009753,GO:0009751,GO:0009733,GO:0046686,GO:0009651,GO:0006351,GO:0006355,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g19210,GO:0045003,GO:0051701,GO:0071248,GO:0071480,GO:0010332,GO:0016032,GO:0000724,GO:0007067,GO:0051301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g18290,GO:0070979,GO:0032876,GO:0030071,GO:0031145,GO:0032875,GO:0010087,GO:0008283,GO:0007067,GO:0051301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g14830,GO:0000902,GO:0009739,GO:0009723,GO:0009751,GO:0009753,GO:0009733,GO:0046686,GO:0009651,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g07410,GO:0035266,GO:0090696,GO:0010449,GO:2000012,GO:0010073,GO:0010305,GO:0010311,GO:0048366,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g10140,GO:0010048,GO:0009266,GO:0042752,GO:0009910,GO:0000165,GO:0030154,GO:0045944,GO:0009908,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g17180,GO:0009739,GO:0009723,GO:0051603,GO:0009753,GO:0009733,GO:0046686,GO:0009651,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25355,GO:0071034,GO:0071049,GO:0071051,GO:0000467,GO:0043928,GO:0071035,GO:0071038,GO:0034475,GO:0034427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g12610,GO:0050826,GO:0010371,GO:0016049,GO:0019760,GO:0048510,GO:0009408,GO:0009414,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23430,GO:0045740,GO:0000082,GO:0045736,GO:0007050,GO:0010311,GO:0048527,GO:0048367,GO:0048366,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g32175,GO:0071034,GO:0071049,GO:0071051,GO:0000467,GO:0043928,GO:0071035,GO:0071038,GO:0034475,GO:0034427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g36380,GO:0042814,GO:0048441,GO:0048443,GO:0010268,GO:0016132,GO:0016125,GO:0009965,GO:0048366,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g17820,GO:0018106,GO:0010431,GO:0010105,GO:0010375,GO:0000160,GO:0023014,GO:0006970,GO:0009414,GO:0009738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g09920,GO:0031990,GO:0034402,GO:0045948,GO:0000288,GO:0006367,GO:0006366,GO:0009753,GO:0009751,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g04410,GO:0006099,GO:0010043,GO:0006108,GO:0006734,GO:0006107,GO:0009735,GO:0046686,GO:0005975,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g15310,GO:0000902,GO:0009739,GO:0009723,GO:0009751,GO:0009753,GO:0009733,GO:0046686,GO:0009651,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g77110,GO:1901332,GO:0010540,GO:0010105,GO:0048767,GO:0010315,GO:0010252,GO:0009926,GO:0009734,GO:0055085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39070,GO:1900458,GO:2000306,GO:0009741,GO:0080167,GO:0010200,GO:0009409,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g69120,GO:0010582,GO:0009933,GO:0000165,GO:0030154,GO:0009908,GO:0045893,GO:0045944,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g22220,GO:0051446,GO:0051302,GO:0008284,GO:0010090,GO:0007049,GO:0045893,GO:0009733,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g56860,GO:0048255,GO:0009693,GO:0008219,GO:0010150,GO:0016192,GO:0006886,GO:0009738,GO:0006952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g02090,GO:0033262,GO:0043111,GO:0048478,GO:0000076,GO:0006122,GO:0009060,GO:0006974,GO:0016485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g22260,GO:0022414,GO:0048655,GO:0071367,GO:0010208,GO:0055046,GO:0009846,GO:0045893,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g09530,GO:0010017,GO:0009704,GO:0031539,GO:0009740,GO:0009639,GO:0009585,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g02130,GO:0048508,GO:0009945,GO:0009942,GO:0048653,GO:0009846,GO:0009414,GO:0009409,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g34990,GO:0009723,GO:0009753,GO:0009751,GO:0046686,GO:0009737,GO:0009651,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g26000,GO:0002213,GO:0009625,GO:0019762,GO:0010119,GO:0009738,GO:0009737,GO:0005975,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g01500,GO:0015976,GO:0010037,GO:2000122,GO:0009817,GO:0010119,GO:0015979,GO:0042742,GO:0009409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g21060,GO:0009067,GO:0009090,GO:0009088,GO:0009097,GO:0009086,GO:0009089,GO:0016310,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g37260,GO:0019760,GO:0009723,GO:0010200,GO:0009751,GO:0009753,GO:0046686,GO:0009737,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g56960,GO:0007164,GO:0046488,GO:0009827,GO:0010118,GO:0046854,GO:0009846,GO:0006897,GO:0009860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g06490,GO:0009620,GO:0009723,GO:0009753,GO:0009737,GO:0009651,GO:0006952,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g27650,GO:0070481,GO:0070651,GO:0070966,GO:0071025,GO:0032790,GO:0090305,GO:0006412,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g25250,GO:0010601,GO:0048444,GO:0009965,GO:2000012,GO:0009630,GO:0090502,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g11530,GO:0070734,GO:0010022,GO:0016571,GO:0009910,GO:0009791,GO:0042538,GO:0048367,GO:0045892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g12110,GO:0006857,GO:0009635,GO:0042128,GO:0015706,GO:0010167,GO:0009734,GO:0009414,GO:0055085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g68090,GO:0009846,GO:0009639,GO:0009860,GO:0009408,GO:0009555,GO:0009414,GO:0009409,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g25520,GO:0010015,GO:0006913,GO:0009955,GO:0008283,GO:0000027,GO:0009965,GO:0009735,GO:0006412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g38620,GO:1903086,GO:2000762,GO:0010224,GO:0045892,GO:0009751,GO:0009753,GO:0006351,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g02310,GO:0006723,GO:0050994,GO:0071596,GO:0010025,GO:0010029,GO:0006511,GO:0009737,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g25410,GO:1903825,GO:0010200,GO:0009723,GO:0009753,GO:0009733,GO:0046686,GO:0009651,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g25190,GO:0030026,GO:0006880,GO:0034755,GO:0010039,GO:0071421,GO:0071369,GO:0071732,GO:0071281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g26790,GO:0010373,GO:0010116,GO:0010262,GO:0008284,GO:0009733,GO:0009793,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g66350,GO:0009938,GO:0009851,GO:0009740,GO:0009739,GO:0009734,GO:0007275,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g14430,GO:0044376,GO:1990022,GO:0009062,GO:0080026,GO:0080024,GO:0006635,GO:0048767,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g24120,GO:2001141,GO:0071483,GO:0010207,GO:0006352,GO:0010218,GO:0010114,GO:0009658,GO:0045893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g61440,GO:0019499,GO:0051410,GO:0019500,GO:0019344,GO:0006955,GO:0006535,GO:0080147,GO:0008652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g14220,GO:0010498,GO:0055046,GO:0009561,GO:0051726,GO:0000209,GO:0042787,GO:0043161,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g29160,GO:0050688,GO:0016032,GO:0042128,GO:0006633,GO:0046777,GO:0035556,GO:0005975,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g24260,GO:0048833,GO:0001708,GO:0010093,GO:0048481,GO:0009908,GO:0000165,GO:0045944,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g42460,GO:0019760,GO:0009723,GO:0010200,GO:0009753,GO:0009751,GO:0046686,GO:0009737,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g61190,GO:0019725,GO:0009266,GO:0031348,GO:0009408,GO:0009751,GO:0009611,GO:0009409,GO:0006952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g63990,GO:0000737,GO:0000706,GO:0007126,GO:0048437,GO:0051026,GO:0048316,GO:0009553,GO:0009555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g36160,GO:0030497,GO:2001295,GO:0009933,GO:0010072,GO:0048367,GO:0048364,GO:0009735,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26690,GO:0010442,GO:0052541,GO:0009932,GO:0010053,GO:0048765,GO:0010026,GO:0006071,GO:0006629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g59750,GO:0006446,GO:0001731,GO:0010150,GO:0002181,GO:0045892,GO:0009733,GO:0009734,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g25530,GO:0006349,GO:0009911,GO:0031047,GO:0009909,GO:0007275,GO:0006351,GO:0006355,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g03090,GO:0015755,GO:0015758,GO:0009911,GO:1904659,GO:0046323,GO:0009845,GO:0015992,GO:0009624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g24350,GO:0045860,GO:0051604,GO:0006624,GO:0032147,GO:0006890,GO:0006414,GO:0002181,GO:0015031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g59780,GO:0009739,GO:0009723,GO:0010200,GO:0009751,GO:0009753,GO:0046686,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g46620,GO:0051865,GO:0010200,GO:0000209,GO:0042787,GO:0009738,GO:0009414,GO:0043161,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g29810,GO:0052324,GO:0010215,GO:0048354,GO:0010214,GO:0009832,GO:0016049,GO:0048316,GO:0009664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g08930,GO:0010200,GO:0015992,GO:1904659,GO:0046323,GO:0035428,GO:0009737,GO:0009414,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
